error	status	ntstatus	ExceptionCode
-1073741743	STATUS_NONEXISTENT_EA_ENTRY
-1073741742	STATUS_NO_EAS_ON_FILE
-1073741741	STATUS_EA_CORRUPT_ERROR
-1073741740	STATUS_FILE_LOCK_CONFLICT
-1073741739	STATUS_LOCK_NOT_GRANTED
-1073741738	STATUS_DELETE_PENDING
-1073741737	STATUS_CTL_FILE_NOT_SUPPORTED
-1073741736	STATUS_UNKNOWN_REVISION
-1073741735	STATUS_REVISION_MISMATCH
-1073741734	STATUS_INVALID_OWNER
-1073741733	STATUS_INVALID_PRIMARY_GROUP
-1073741732	STATUS_NO_IMPERSONATION_TOKEN
-1073741731	STATUS_CANT_DISABLE_MANDATORY
-1073741730	STATUS_NO_LOGON_SERVERS
-1073741729	STATUS_NO_SUCH_LOGON_SESSION
-1073741728	STATUS_NO_SUCH_PRIVILEGE
-1073741727	STATUS_PRIVILEGE_NOT_HELD
-1073741726	STATUS_INVALID_ACCOUNT_NAME
-1073741725	STATUS_USER_EXISTS
-1073741724	STATUS_NO_SUCH_USER
-1073741723	STATUS_GROUP_EXISTS
-1073741722	STATUS_NO_SUCH_GROUP
-1073741721	STATUS_MEMBER_IN_GROUP
-1073741720	STATUS_MEMBER_NOT_IN_GROUP
-1073741719	STATUS_LAST_ADMIN
-1073741718	STATUS_WRONG_PASSWORD
-1073741717	STATUS_ILL_FORMED_PASSWORD
-1073741716	STATUS_PASSWORD_RESTRICTION
-1073741715	STATUS_LOGON_FAILURE
-1073741714	STATUS_ACCOUNT_RESTRICTION
-1073741713	STATUS_INVALID_LOGON_HOURS
-1073741712	STATUS_INVALID_WORKSTATION
-1073741711	STATUS_PASSWORD_EXPIRED
-1073741710	STATUS_ACCOUNT_DISABLED
-1073741709	STATUS_NONE_MAPPED
-1073741708	STATUS_TOO_MANY_LUIDS_REQUESTED
-1073741707	STATUS_LUIDS_EXHAUSTED
-1073741706	STATUS_INVALID_SUB_AUTHORITY
-1073741705	STATUS_INVALID_ACL
-1073741704	STATUS_INVALID_SID
-1073741703	STATUS_INVALID_SECURITY_DESCR
-1073741702	STATUS_PROCEDURE_NOT_FOUND
-1073741701	STATUS_INVALID_IMAGE_FORMAT
-1073741700	STATUS_NO_TOKEN
-1073741699	STATUS_BAD_INHERITANCE_ACL
-1073741698	STATUS_RANGE_NOT_LOCKED
-1073741697	STATUS_DISK_FULL
-1073741696	STATUS_SERVER_DISABLED
-1073741695	STATUS_SERVER_NOT_DISABLED
-1073741694	STATUS_TOO_MANY_GUIDS_REQUESTED
-1073741693	STATUS_GUIDS_EXHAUSTED
-1073741692	STATUS_INVALID_ID_AUTHORITY
-1073741691	STATUS_AGENTS_EXHAUSTED
-1073741690	STATUS_INVALID_VOLUME_LABEL
-1073741689	STATUS_SECTION_NOT_EXTENDED
-1073741688	STATUS_NOT_MAPPED_DATA
-1073741687	STATUS_RESOURCE_DATA_NOT_FOUND
-1073741686	STATUS_RESOURCE_TYPE_NOT_FOUND
-1073741685	STATUS_RESOURCE_NAME_NOT_FOUND
-1073741684	STATUS_ARRAY_BOUNDS_EXCEEDED
-1073741683	STATUS_FLOAT_DENORMAL_OPERAND
-1073741682	STATUS_FLOAT_DIVIDE_BY_ZERO
-1073741681	STATUS_FLOAT_INEXACT_RESULT
-1073741680	STATUS_FLOAT_INVALID_OPERATION
-1073741679	STATUS_FLOAT_OVERFLOW
-1073741678	STATUS_FLOAT_STACK_CHECK
-1073741677	STATUS_FLOAT_UNDERFLOW
-1073741676	STATUS_INTEGER_DIVIDE_BY_ZERO
-1073741675	STATUS_INTEGER_OVERFLOW
-1073741674	STATUS_PRIVILEGED_INSTRUCTION
-1073741673	STATUS_TOO_MANY_PAGING_FILES
-1073741672	STATUS_FILE_INVALID
-1073741671	STATUS_ALLOTTED_SPACE_EXCEEDED
-1073741670	STATUS_INSUFFICIENT_RESOURCES
-1073741669	STATUS_DFS_EXIT_PATH_FOUND
-1073741668	STATUS_DEVICE_DATA_ERROR
-1073741667	STATUS_DEVICE_NOT_CONNECTED
-1073741666	STATUS_DEVICE_POWER_FAILURE
-1073741665	STATUS_FREE_VM_NOT_AT_BASE
-1073741664	STATUS_MEMORY_NOT_ALLOCATED
-1073741663	STATUS_WORKING_SET_QUOTA
-1073741662	STATUS_MEDIA_WRITE_PROTECTED
-1073741661	STATUS_DEVICE_NOT_READY
-1073741660	STATUS_INVALID_GROUP_ATTRIBUTES
-1073741659	STATUS_BAD_IMPERSONATION_LEVEL
-1073741658	STATUS_CANT_OPEN_ANONYMOUS
-1073741657	STATUS_BAD_VALIDATION_CLASS
